,Unnamed: 0,Date,Close,macd,macdsignal,macdhist,rsi,upperband,middleband,lowerband
37,937,2019-06-26,1225.9041748046875,12.823411178733522,14.693212399372223,-1.869801220638703,63.10257440997309,1218.6764680839792,1203.4697570800781,1188.263046076177
38,938,2019-06-27,1223.12255859375,13.371307237098335,14.428831366917446,-1.057524129819111,61.563670058667206,1221.6483565116255,1204.9681579589844,1188.2879594063434
39,939,2019-06-28,1213.907958984375,12.913123185928953,14.125689730719747,-1.2125665447907945,56.63621454505776,1222.5703260140053,1205.4467468261719,1188.3231676383384
40,940,2019-07-01,1234.671630859375,14.063350267651684,14.113221838106137,-0.0498715704544494,63.68883842747108,1228.2161708713888,1207.3140258789062,1186.4118808864237
41,941,2019-07-02,1239.3658447265625,15.178726434843613,14.32632275745363,0.8524036773899812,65.07190116875033,1233.711100504876,1208.6323120117188,1183.5535235185616
42,942,2019-07-03,1236.708251953125,15.667618009151738,14.59458180779325,1.073036201358487,63.59505476074349,1237.8467337650372,1209.9361938476563,1182.0256539302754
43,943,2019-07-04,1233.8023681640625,15.640295971557409,14.803724640546085,0.8365713310113243,61.939721003214274,1240.8249525552899,1211.809375,1182.7937974447102
44,944,2019-07-05,1228.139404296875,14.988906420258443,14.840760996488555,0.1481454237698898,58.73136499726511,1242.6140464802534,1212.7996032714843,1182.9851600627153
45,945,2019-07-08,1196.9443359375,11.819249251168005,14.236458647424444,-2.4172093962564425,44.92624312028638,1242.833103418073,1212.4139709472656,1181.9948384764582
46,946,2019-07-09,1181.8184814453125,7.994586446935045,12.988084207326564,-4.99349776039152,40.01479655250603,1244.274460913554,1211.0696350097655,1177.864809105977
47,947,2019-07-10,1186.5872802734375,5.287366362136481,11.447940638288548,-6.160574276152067,42.16163371842554,1244.9551025690637,1210.4907348632812,1176.0263671574987
48,948,2019-07-11,1195.7271728515625,3.835178337690195,9.925388178168877,-6.090209840478682,46.14028428946105,1244.9693163392526,1209.9331604003905,1174.8970044615285
49,949,2019-07-12,1189.1453857421875,2.1286756051088105,8.366045663556864,-6.237370058448054,43.80351331823793,1245.3406592712217,1209.283465576172,1173.226271881122
50,950,2019-07-15,1189.5677490234375,0.8011064256065765,6.853057815966807,-6.05195139036023,43.99951269788984,1245.5902250568208,1208.9782409667969,1172.366256876773
51,951,2019-07-16,1187.8043212890625,-0.3888135932768364,5.404683534118078,-5.7934971273949145,43.32016542972059,1245.8613285486974,1208.7020935058595,1171.5428584630215
52,952,2019-07-17,1190.9088134765625,-1.0690043897720898,4.1099459493400445,-5.178950339112134,44.93214565366027,1246.0420821738667,1208.307177734375,1170.5722732948834
53,953,2019-07-18,1198.086669921875,-1.0171424838129042,3.084528262709455,-4.101670746522359,48.57384486061859,1245.92785408775,1207.9482788085938,1169.9687035294378
54,954,2019-07-19,1180.079833984375,-2.4013613219210583,1.987350345783352,-4.388711667704411,41.21098932064428,1246.7262693673879,1206.9908081054687,1167.2553468435494
55,955,2019-07-22,1141.135498046875,-6.565167992696161,0.2768466780874496,-6.842014670783611,30.45786193815552,1253.0173091011875,1203.992987060547,1154.9686650199064
56,956,2019-07-23,1124.37060546875,-11.08996330517448,-1.996515318564936,-9.093447986609542,27.17108732472348,1259.9132323136507,1199.8899169921874,1139.866601670724
57,957,2019-07-24,1133.013916015625,-13.819154651038616,-4.361043185059672,-9.458111465978943,31.28795948691297,1260.6338125042064,1195.2454040527343,1129.8569956012623
58,958,2019-07-25,1135.5721435546875,-15.595851603787196,-6.6080048688051765,-8.98784673498202,32.50410255197508,1259.829797882051,1190.8678833007812,1121.9059687195113
59,959,2019-07-26,1131.2255859375,-17.156854079205914,-8.717774710885324,-8.43907936832059,31.48448029878537,1259.4843909278043,1186.7337646484375,1113.9831383690707
60,960,2019-07-29,1114.833251953125,-19.491992586288006,-10.87261828596586,-8.619374300322146,27.92654263605811,1256.3948046356745,1180.741845703125,1105.0888867705753
61,961,2019-07-30,1118.7822265625,-20.78436817044735,-12.854968262862158,-7.929399907585193,29.979386634179487,1249.9350705930863,1174.712664794922,1099.4902589967576
62,962,2019-07-31,1118.484130859375,-21.583833961471555,-14.600741402584038,-6.983092558887517,29.910131023192037,1242.1654822549617,1168.8014587402345,1095.4374352255072
63,963,2019-08-01,1106.11279296875,-22.951113783760093,-16.27081587881925,-6.680297904940844,27.110999022120208,1234.2513992249474,1162.4169799804688,1090.5825607359902
64,964,2019-08-02,1102.40380859375,-24.056666656963216,-17.827986034448042,-6.228680622515174,26.315855410859783,1225.8332713206025,1156.1302001953125,1086.4271290700224
65,965,2019-08-05,1084.929443359375,-26.042656970540065,-19.470920221666447,-6.571736748873619,22.90706302180059,1224.1079550226284,1150.5294555664063,1076.9509561101843
66,966,2019-08-06,1089.833251953125,-26.91066286149885,-20.958868749632927,-5.951794111865922,25.81133575031461,1222.5473459333023,1145.930194091797,1069.3130422502916
67,967,2019-08-07,1087.294189453125,-27.486596532631893,-22.26441430623272,-5.222182226399173,25.280293013426213,1219.2511273310397,1140.9655395507812,1062.6799517705226
68,968,2019-08-08,1111.76318359375,-25.672646497001097,-22.946060744386397,-2.726585752614703,38.42749224748914,1211.7934819419966,1136.7673400878907,1061.7411982337849
69,969,2019-08-09,1136.0830078125,-22.018851841982496,-22.76061896390561,0.7417671219231181,48.18582588096061,1205.1928222666866,1134.1142211914062,1063.0356201161258
70,970,2019-08-13,1105.390869140625,-21.3536408599723,-22.479223343118957,1.1255824831466512,39.64615232920144,1197.2202901107694,1129.9053771972656,1062.5904642837618
71,971,2019-08-14,1109.9212646484375,-20.227718758230367,-22.02892242614124,1.801203667910869,41.299845215470704,1188.3013134719254,1126.0112243652343,1063.7211352585432
72,972,2019-08-16,1109.050048828125,-19.184569441868007,-21.46005182928659,2.275482387418585,41.0668133997138,1176.9477646697683,1121.9182861328125,1066.8888075958566
73,973,2019-08-19,1098.6700439453125,-18.976694219507863,-20.963380307330844,1.9866860878229813,38.29439664661486,1160.2738725026234,1116.9474548339845,1073.6210371653456
74,974,2019-08-20,1105.515380859375,-18.051503630844763,-20.38100497203363,2.329501341188866,41.11755537009391,1145.6318669817047,1113.2192321777343,1080.806597373764
75,975,2019-08-21,1108.1290283203125,-16.912427974684988,-19.687289572563905,2.774861597878914,42.20482962324667,1141.3850633653894,1111.5689086914062,1081.752754017423
76,976,2019-08-22,1082.3656005859375,-17.88245777303223,-19.326323212657567,1.4438654396253376,35.28780614211752,1141.2357613679856,1109.4686584472656,1077.7015555265457
77,977,2019-08-23,1076.6900634765625,-18.891413335755487,-19.239341237277152,0.3479279015216647,33.9671076754325,1139.5376675254229,1106.6524658203125,1073.7672641152021
78,978,2019-08-26,1123.213623046875,-15.755337718767125,-18.542540533575146,2.7872028148080226,50.36584185922144,1137.1391052890683,1106.0345397949218,1074.9299743007753
79,979,2019-08-27,1125.10546875,-12.967833943170715,-17.42759921549426,4.459765272323544,50.89982860155761,1135.9434597392778,1105.728533935547,1075.513608131816
80,980,2019-08-28,1118.9073486328125,-11.13054758767089,-16.16818888992959,5.037641302258699,49.03840544037751,1136.4434303558403,1105.9322387695313,1075.4210471832223
81,981,2019-08-29,1108.6766357421875,-10.380359618509374,-15.010623035645546,4.630263417136172,46.04515325499074,1135.4001720701588,1105.4269592285157,1075.4537463868726
82,982,2019-08-30,1109.1744384765625,-9.63460005567208,-13.935418439650851,4.300818383978772,46.21717630050548,1134.3933885510767,1104.961474609375,1075.5295606676734
83,983,2019-09-03,1100.7110595703125,-9.615660823113783,-13.07146691634344,3.455806093229654,43.6680510854965,1134.1751778899118,1104.691387939453,1075.2075979889944
84,984,2019-09-04,1119.0318603515625,-8.029753831316157,-12.063124299337982,4.033370468021825,50.0859899231583,1135.6327917684296,1105.5227905273437,1075.4127892862577
85,985,2019-09-05,1112.7589111328125,-7.196133147713226,-11.08972606901303,3.893592921299805,48.06670701013994,1135.6287634021512,1106.9142639160157,1078.1997644298801
86,986,2019-09-06,1118.1107177734375,-6.034079567886465,-10.078596768787715,4.044517200901252,49.92170633866206,1136.3146741823166,1108.3281372070312,1080.3416002317458
87,987,2019-09-09,1119.952880859375,-4.907921108826258,-9.044461636795424,4.136540527969167,50.57611214758011,1136.6279405848863,1109.9610717773437,1083.294202969801
88,988,2019-09-11,1120.7991943359375,-3.902160316744812,-8.016001372785302,4.11384105604049,50.89359743715427,1137.4895939737785,1110.4128723144531,1083.3361506551278
89,989,2019-09-12,1130.5321044921875,-2.293287543341876,-6.871458606896617,4.578171063554741,54.51248472970983,1136.2505767150526,1110.1353271484375,1084.0200775818223
90,990,2019-09-13,1123.86083984375,-1.5388210114247158,-5.804931087802236,4.266110076377521,51.70007710344016,1137.7378591207364,1111.0588256835938,1084.3797922464512
91,991,2019-09-16,1117.239501953125,-1.4583762268507598,-4.9356201156119415,3.4772438887611816,48.99808744767542,1138.2317627843422,1111.424737548828,1084.6177123133139
92,992,2019-09-17,1100.9102783203125,-2.68134614438236,-4.484765321366025,1.803419176983665,43.02597856324973,1138.2011444075138,1111.0177490234375,1083.8343536393613
93,993,2019-09-18,1089.1611328125,-4.546210580172783,-4.497054373127376,-0.0491562070454065,39.313095596345896,1138.88100423087,1110.542303466797,1082.2036027027239
94,994,2019-09-19,1096.30517578125,-5.385582871901079,-4.674760072882117,-0.7108227990189615,42.55892380811336,1139.0251664265743,1110.0817932128907,1081.1384199992071
95,995,2019-09-20,1194.430419921875,1.8458182312324425,-3.370644412059205,5.216462643291647,67.93039112359035,1161.1452858514872,1114.3968627929687,1067.6484397344502
96,996,2019-09-23,1251.83203125,12.06945682845253,-0.2826241639568576,12.352080992409388,74.9115165796325,1196.8344398911631,1122.870184326172,1048.9059287611808
97,997,2019-09-24,1248.39697265625,19.667864652659773,3.7074735993664687,15.960391053293304,73.87512292561509,1220.3417080135,1131.4555297851562,1042.5693515568123
98,998,2019-09-25,1234.357666015625,24.276953276901395,7.821369534873454,16.45558374202794,69.63480230070317,1236.4179974882268,1137.0127319335938,1037.607466378961
99,999,2019-09-26,1237.1456298828125,27.833803837699406,11.823856395438645,16.00994744226076,70.00301959597769,1250.9329734966896,1142.6147399902343,1034.296506483779
100,1000,2019-09-27,1238.8382568359375,30.438340144127324,15.54675314517638,14.891586998950944,70.23897759903264,1264.059933899929,1148.6112854003907,1033.1626369008522
101,1001,2019-09-30,1222.160400390625,30.80162830145605,18.597728176432312,12.203900125023736,64.82791119453265,1272.4486828245413,1154.2854736328125,1036.1222644410836
102,1002,2019-10-01,1243.4185791015625,32.43104919594566,21.364392380334984,11.066656815610678,68.19160842154304,1283.3262141838136,1160.9976806640625,1038.6691471443114
103,1003,2019-10-03,1218.27734375,31.332507769612675,23.35801545819052,7.9744923114221535,60.78741653079881,1288.3475900111791,1166.875994873047,1045.4043997349147
104,1004,2019-10-04,1184.5731201171875,27.42610553303507,24.17163347315943,3.2544720598756385,52.549822543003,1289.8076326374103,1170.153057861328,1050.4984830852459
105,1005,2019-10-07,1181.7852783203125,23.830593830745784,24.103425544676703,-0.2728317139309197,51.92304228624961,1290.3854319018155,1173.6043762207032,1056.823320539591
106,1006,2019-10-09,1222.8575439453125,24.01844381378692,24.086429198498745,-0.0679853847118288,59.57332220080495,1294.5886901492092,1178.8417175292968,1063.0947449093844
107,1007,2019-10-10,1195.37646484375,21.699682432697045,23.609079845338407,-1.909397412641361,53.445308322307206,1295.3141613946555,1182.6128967285156,1069.9116320623757
108,1008,2019-10-11,1193.634033203125,19.496701818828114,22.786604240036347,-3.2899024212082324,53.0725353596256,1295.3813184938247,1186.254638671875,1077.1279588499253
109,1009,2019-10-14,1199.2098388671875,17.993328834510294,21.827949158931137,-3.834620324420843,54.174031634500906,1295.867775794419,1189.688525390625,1083.509274986831
110,1010,2019-10-15,1217.779541015625,18.09176408844428,21.080712144833765,-2.9889480563894857,57.73235932984401,1296.741630138941,1194.3844604492188,1092.0272907594965
111,1011,2019-10-16,1215.8377685546875,17.80781254876274,20.42613222561956,-2.618319676856821,57.23192085132188,1295.6551956907986,1199.3143737792968,1102.973551867795
112,1012,2019-10-17,1214.7425537109375,17.295037793114716,19.799913339118596,-2.504875546003877,56.93216013461711,1290.2286878343525,1205.0059875488282,1119.783287263304
113,1013,2019-10-18,1223.703857421875,17.411058576392634,19.3221423865734,-1.9110838101807663,58.83214940117769,1278.574781376083,1211.7331237792969,1144.8914661825108
114,1014,2019-10-22,1233.95947265625,18.12165318510597,19.082044546279917,-0.9603913611739436,60.955089292096645,1259.996993958269,1218.6158386230468,1177.2346832878245
115,1015,2019-10-23,1236.24951171875,18.654553465464232,18.99654633011678,-0.3419928646525463,61.43334192255804,1261.205114688085,1220.7067932128907,1180.2084717376965
116,1016,2019-10-24,1230.773193359375,18.42262312123125,18.881761688339672,-0.4591385671084182,59.554719098946,1257.8924403297765,1219.6538513183593,1181.4152623069422
117,1017,2019-10-25,1223.703857421875,17.46703125969566,18.59881560261087,-1.1317843429152106,57.12617917863678,1254.3933431521327,1218.4191955566407,1182.4450479611487
118,1018,2019-10-27,1232.3662109375,17.21030764566831,18.32111401122236,-1.1108063655540477,59.31545507596797,1254.1273945259613,1218.3196228027343,1182.5118510795073
119,1019,2019-10-29,1237.1456298828125,17.19430623834228,18.09575245664634,-0.9014462183040628,60.51352068221241,1254.1273945259613,1218.3196228027343,1182.5118510795073
120,1020,2019-10-30,1242.9703369140625,17.45047200730778,17.966696366778628,-0.5162243594708471,61.98283442720952,1254.8491458474748,1218.5262268066406,1182.2033077658064
121,1021,2019-10-31,1225.0479736328125,16.022601712610822,17.577877435945066,-1.555275723334244,55.17911030886216,1255.0730265374114,1218.67060546875,1182.2681844000886
122,1022,2019-11-01,1234.7061767578125,15.491761113202983,17.16065417139665,-1.6688930581936674,57.863348350547696,1253.6371416367438,1218.2349853515625,1182.8328290663812
123,1023,2019-11-04,1231.5198974609375,14.6451399462444,16.6575513263662,-2.012411380121801,56.65783311083982,1254.769894312842,1218.8971130371094,1183.0243317613767
124,1024,2019-11-05,1234.1585693359375,14.025428925735696,16.1311268462401,-2.1056979205044044,57.44845834742735,1254.136488983757,1221.3763854980468,1188.6162820123366
125,1025,2019-11-06,1251.234619140625,14.74225840775398,15.853353158542877,-1.1110947507888973,62.24787214850396,1254.6784341775688,1224.8488525390626,1195.0192709005564
126,1026,2019-11-07,1258.2542724609375,15.695846347619408,15.821851796358184,-0.1260054487387751,64.04329094445067,1259.7799014107106,1226.6186889648438,1193.457476518977
127,1027,2019-11-08,1250.189208984375,15.620722475051709,15.781625932096889,-0.1609034570451815,60.48416906715335,1260.7523223791736,1229.359326171875,1197.9663299645763
128,1028,2019-11-11,1259.2996826171875,16.110612238192516,15.847423193316017,0.2631890448765013,62.98651337354196,1262.0777256461683,1232.6426086425781,1203.207491638988
129,1029,2019-11-13,1252.130859375,15.738960343975124,15.825730623447836,-0.0867702794727129,59.778665512154646,1261.5722692612226,1235.2886596679687,1209.0050500747147
130,1030,2019-11-14,1268.4102783203125,16.56706182028006,15.97399686281428,0.5930649574657796,64.23337937219061,1266.5131903624151,1237.8201965332032,1209.1272027039913
131,1031,2019-11-15,1272.39306640625,17.344776136829978,16.24815271761742,1.096623419212559,65.247483563758,1271.2046974428736,1240.6479614257812,1210.0912254086888
132,1032,2019-11-18,1256.6114501953125,16.497502856481333,16.298022745390202,0.1994801110911304,58.20517238841404,1271.6019785945527,1242.74140625,1213.8808339054472
133,1033,2019-11-19,1266.4189453125,16.428043311636657,16.324026858639492,0.1040164529971647,61.02080276190152,1274.106022525483,1244.8771606445312,1215.6482987635793
134,1034,2019-11-20,1267.8626708984375,16.301578264136197,16.319537139738834,-0.0179588756026376,61.43269502213317,1276.980537414419,1246.5723205566405,1216.1641036988622
135,1035,2019-11-21,1277.819580078125,16.811006343657937,16.417830980522655,0.3931753631352812,64.23930022015625,1281.5346363401684,1248.6508239746095,1215.7670116090505
136,1036,2019-11-22,1259.2996826171875,15.541181749890484,16.24250113439622,-0.7013193845057373,56.066609857907146,1282.2013637990563,1250.0771484375,1217.9529330759437
137,1037,2019-11-25,1265.622314453125,14.87356693826814,15.968714295170605,-1.095147356902464,58.02974350403907,1282.564089430743,1252.1730712890626,1221.7820531473822
138,1038,2019-11-26,1269.555419921875,14.494759565549655,15.673923349246415,-1.179163783696758,59.249601811568354,1283.8947231588788,1254.0325317382812,1224.1703403176837
139,1039,2019-11-27,1272.8909912109375,14.298876176187832,15.3989139146347,-1.1000377384468667,60.3033596906644,1285.7040427389795,1255.8197998046876,1225.9355568703957
140,1040,2019-11-28,1259.847412109375,12.9419426957802,14.9075196708638,-1.9655769750836,54.3813366984753,1285.9969488438032,1256.6636535644532,1227.330358285103
141,1041,2019-11-29,1269.4556884765625,12.497803836481353,14.42557650398731,-1.9277726675059568,57.67837722780577,1284.8366643857923,1258.8840393066407,1232.931414227489
142,1042,2019-12-02,1260.29541015625,11.27667222787204,13.795795648764257,-2.519123420892216,53.6940435093469,1283.6257098642259,1260.1635009765625,1236.7012920888992
143,1043,2019-12-03,1249.9901123046875,9.369361056581964,12.910508730327798,-3.541147673745833,49.54736999097167,1281.178604997181,1261.08701171875,1240.995418440319
144,1044,2019-12-04,1246.2562255859375,7.4703956877610835,11.822486121814457,-4.352090434053372,48.09797810463268,1279.0461686224046,1261.69189453125,1244.3376204400954
145,1045,2019-12-05,1240.2322998046875,5.416928505277383,10.54137459850704,-5.124446093229658,45.77168069761244,1280.382158975712,1261.141778564453,1241.9013981531941
146,1046,2019-12-06,1240.680419921875,3.7821027903974023,9.189520236885112,-5.40741744648771,45.98098808853827,1281.4567108431077,1260.2630859375,1239.0694610318922
147,1047,2019-12-09,1237.5936279296875,2.2119157290446765,7.793999335317025,-5.582083606272349,44.701093582136494,1282.6565020565295,1259.6333068847657,1236.610111713002
148,1048,2019-12-10,1244.115478515625,1.476766759295515,6.530552820112723,-5.053786060817208,47.99484224987487,1282.8720185439934,1258.8740966796875,1234.8761748153815
149,1049,2019-12-11,1243.36865234375,0.8243902164729207,5.389320299384762,-4.564930082911841,47.64487814494681,1283.2174713931097,1258.435986328125,1233.6545012631402
150,1050,2019-12-12,1258.1546630859375,1.4833850615989377,4.6081332518275975,-3.12474819022866,54.68930731308402,1282.2786721805046,1257.9232055664063,1233.567738952308
151,1051,2019-12-13,1258.403564453125,2.0026422708424434,4.087035055630567,-2.084392784788124,54.79956026850197,1280.663066353738,1257.22373046875,1233.7843945837622
152,1052,2019-12-16,1251.931640625,1.870366761643254,3.643701396833104,-1.7733346351898502,51.30388870561779,1280.542016443075,1256.9897399902343,1233.4374635373936
153,1053,2019-12-17,1265.622314453125,2.8375509072591285,3.482471298918309,-0.6449203916591806,57.48258079627485,1280.4408783223541,1256.9499084472657,1233.4589385721772
154,1054,2019-12-18,1286.78076171875,5.250832844161778,3.836143607967003,1.414689236194775,64.89577410868075,1284.3987375172283,1257.8958129882812,1231.3928884593342
155,1055,2019-12-19,1283.24609375,6.799774434322899,4.428869773238182,2.370904661084717,62.92203077890215,1285.576016540383,1258.167138671875,1230.7582608033667
156,1056,2019-12-20,1291.112060546875,8.56332688409384,5.255761195409313,3.3075656886845266,65.44100395863416,1290.7084176005208,1259.7577575683595,1228.8070975361982
157,1057,2019-12-23,1296.7874755859375,10.300179411855424,6.264644838698535,4.035534573156889,67.17384157178898,1296.1813577507137,1261.316015625,1226.4506734992865
158,1058,2019-12-24,1283.5946044921875,10.4911575795536,7.109947386869548,3.381210192684053,59.68233859143448,1298.0639266686528,1262.0179748535156,1225.9720230383784
159,1059,2019-12-26,1264.97509765625,9.0359102131506,7.495139952125759,1.540770261024842,51.032139801168206,1297.3543568050306,1261.6221801757813,1225.890003546532
160,1060,2019-12-27,1269.505615234375,8.154194616495488,7.626950884999704,0.5272437314957834,52.823847277468914,1297.9890057693792,1262.1050903320313,1226.2211748946834
161,1061,2019-12-30,1276.624755859375,7.9383751576745,7.689235739534664,0.2491394181398361,55.57460125198372,1298.7746895194075,1262.4635437011718,1226.1523978829362
162,1062,2019-12-31,1266.6180419921875,6.880563647453073,7.527501321118345,-0.6469376736652723,51.06726058654615,1299.1198921951275,1262.7796752929687,1226.43945839081
163,1063,2020-01-01,1273.090087890625,6.489671525674112,7.319935362029499,-0.8302638363553871,53.68371137008503,1300.0431441738378,1263.9346740722656,1227.8262039706933
164,1064,2020-01-02,1281.2049560546875,6.756800554169331,7.207308400457466,-0.4505078462881347,56.80256881770658,1301.5813375405287,1265.682110595703,1229.7828836508775
165,1065,2020-01-03,1262.93408203125,5.431583482839642,6.852163416933901,-1.4205799340942589,48.829798648842434,1300.8109130142125,1266.8171997070312,1232.82348639985
166,1066,2020-01-06,1235.602294921875,2.151096110732624,5.911949955693645,-3.760853844961021,39.82472205248695,1301.3995170686312,1266.5632934570312,1231.7270698454313
167,1067,2020-01-07,1255.1676025390625,1.1171650609003336,4.952992976734983,-3.835827915834649,47.31492243170504,1300.131410656275,1267.4419921875,1234.7525737187252
168,1068,2020-01-08,1251.8818359375,0.0322614603555848,3.9688466734591032,-3.9365852131035184,46.27322917515822,1299.572921186853,1267.8303100585938,1236.0876989303347
169,1069,2020-01-09,1265.921142578125,0.301842799233782,3.235445898614039,-2.933603099380257,51.215403600385045,1298.6826996247958,1268.9579345703125,1239.2331695158293
170,1070,2020-01-10,1277.17236328125,1.4071467214048423,2.8697860631722,-1.462639341767357,54.80355128170358,1299.406245928704,1269.9088195800782,1240.4113932314524
171,1071,2020-01-13,1280.4581298828125,2.519202153186143,2.7996692811749884,-0.2804671279888455,55.8253893400983,1300.3546481154488,1271.0115478515625,1241.6684475876762
172,1072,2020-01-14,1283.943115234375,3.639766326892186,2.967688690318428,0.672077636573758,56.93744490213894,1301.0973230570044,1272.6121215820312,1244.1269201070581
173,1073,2020-01-15,1278.7156982421875,4.05922047697868,3.1859950476504784,0.873225429328202,54.71253974399759,1301.681075646301,1273.2667907714845,1244.852505896668
174,1074,2020-01-16,1282.10107421875,4.611652205496284,3.4711264792196395,1.1405257262766448,55.91402494418131,1301.0727069107518,1273.0328063964844,1244.992905882217
175,1075,2020-01-17,1272.6419677734375,4.237342051796986,3.624369593735109,0.6129724580618774,51.78037638240711,1300.1482118511467,1272.5026000976563,1244.856988344166
176,1076,2020-01-20,1249.4921875,2.0490841938747053,3.309312513763028,-1.2602283198883226,43.33639902447538,1298.4143041509824,1270.4216064453126,1242.4289087396428
177,1077,2020-01-21,1238.9876708984375,-0.5266813689397623,2.54211373722247,-3.068795106162232,40.13787160243412,1295.9704910182777,1267.5316162109375,1239.0927414035973
178,1078,2020-01-22,1235.502685546875,-2.8167337739025697,1.4703442349974618,-4.287078008900032,39.1066374195841,1295.7735181879127,1265.127020263672,1234.4805223394312
179,1079,2020-01-23,1239.4854736328125,-4.261119556987978,0.3240514766003737,-4.585171033588352,40.97311905787332,1296.4746756007694,1263.8525390625,1231.2304025242306
180,1080,2020-01-24,1239.1868896484375,-5.368019738421026,-0.8143627664039064,-4.553656972017119,40.87197430100266,1296.5462350418632,1262.336602783203,1228.126970524543
181,1081,2020-01-27,1207.9718017578125,-8.664167692489173,-2.3843237516209594,-6.279843940868213,31.9830859592317,1299.8116892202777,1258.903955078125,1217.9962209359721
182,1082,2020-01-28,1217.9287109375,-10.353599486128816,-3.978178898522531,-6.375420587606284,36.71125490001704,1300.8950318777377,1256.4694885253907,1212.0439451730438
183,1083,2020-01-29,1230.5242919921875,-10.554462949875642,-5.293435708793153,-5.261027241082489,42.186270864629954,1299.450978294603,1254.3411987304687,1209.2314191663345
184,1084,2020-01-30,1220.7666015625,-11.369947088799108,-6.508737984794344,-4.8612091040047645,39.346529122230194,1296.9206262587168,1251.3192810058595,1205.7179357530022
185,1085,2020-01-31,1221.0155029296875,-11.85943173713963,-7.578876735263401,-4.280555001876229,39.45847960267479,1296.3253062427118,1249.2233520507812,1202.1213978588505
186,1086,2020-02-03,1187.6597900390625,-14.76863547583639,-9.016828483378,-5.751806992458391,31.15853850240288,1300.831014048209,1246.8262268066405,1192.821439565072
187,1087,2020-02-04,1224.5003662109375,-13.940773234884093,-10.001617433679218,-3.9391558012048726,44.935342397117104,1300.0001346315837,1245.2928649902344,1190.5855953488851
188,1088,2020-02-05,1239.286376953125,-11.953783177953484,-10.392050582534072,-1.5617325954194108,49.31915080156309,1299.3424443398512,1244.6630920410157,1189.9837397421802
