Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Finbert Compound,Date
2017-03-08,676.3241997505908,681.8306582759044,672.9862040916987,678.4195556640625,1891072,0.0,0.0,-0.2066263987387994,2017-03-08
2017-03-09,673.2785809696765,681.5870167459543,673.2785809696765,679.3941650390625,1754658,0.0,0.0,-0.6467312545583955,2017-03-09
2017-03-10,679.7840061208659,686.1189108374044,678.8825123466477,682.2692260742188,2930352,0.0,0.0,-0.822773196886234,2017-03-10
2017-03-14,692.9898676499794,693.988857236132,685.4611004735473,687.4346313476562,3577510,0.0,0.0,-0.8931899738173693,2017-03-14
2017-03-15,687.55637260306,691.9664643564763,687.361500060178,690.3096313476562,2135930,0.0,0.0,-0.9213566845898234,2017-03-15
2017-03-16,691.0405851102705,693.3552616745358,688.8721224387624,690.6751098632812,2490054,0.0,0.0,-0.9375837590791545,2017-03-16
2017-03-17,691.2599428042877,695.621257190257,688.4822950881356,694.8171997070312,1695232,0.0,0.0,-0.9440745888748869,2017-03-17
2017-03-20,695.2069866310344,701.6393268131649,694.8658407292411,699.8119506835938,4071172,0.0,0.0,-0.9343565315196556,2017-03-20
2017-03-21,698.788762143707,704.1490664558276,698.788762143707,702.1754760742188,2778640,0.0,0.0,-0.930469308577563,2017-03-21
2017-03-22,695.7187402742146,700.2506576773644,694.7929171247827,697.2781372070312,2818272,0.0,0.0,-0.928914419400726,2017-03-22
2017-03-23,698.9836885653269,699.2760569011955,693.3797341023557,697.2781372070312,2461236,0.0,0.0,-0.9282924637299912,2017-03-23
2017-03-24,698.3014026066406,699.0079643212474,692.9410987485296,694.0862426757812,1905182,0.0,0.0,-0.9280436814616972,2017-03-24
2017-03-27,693.9156975835558,693.9156975835558,684.1940794064565,687.0203857421875,2932042,0.0,0.0,-0.9279441685543797,2017-03-27
2017-03-28,691.1381417244444,694.2568165187744,688.6041440979154,692.06396484375,4030700,0.0,0.0,-0.07709870864217849,2017-03-28
2017-03-29,692.3563804522169,699.1785855431625,691.9665163673427,696.1572875976562,4287886,0.0,0.0,0.26323947532270203,2017-03-29
2017-03-30,695.864887092034,721.1801160182619,694.4273748797484,714.479736328125,17160546,0.0,0.0,0.3993747489086542,2017-03-30
2017-03-31,708.4373295735076,708.5347658573778,700.0313978602752,702.9552001953125,4825696,0.0,0.0,0.4538288583430351,2017-03-31
2017-04-03,704.6363332604818,706.6342528755112,694.8903258848181,698.3988647460938,2074526,0.0,0.0,0.47561050211678746,2017-04-03
2017-04-05,699.3978020014129,704.8799307403195,695.6456132363004,697.984619140625,2872040,0.0,0.0,0.4843231596262884,2017-04-05
2017-04-06,697.5704648651346,703.1744190013196,694.427401339237,700.9815673828125,3062208,0.0,0.0,0.4878082226300888,2017-04-06
2017-04-07,697.3511925545499,704.1490086712895,696.157271001153,701.152099609375,2324180,0.0,0.0,0.4892022478316089,2017-04-07
2017-04-10,703.174474065198,703.174474065198,698.1309268446649,698.8618774414062,1696938,0.0,0.0,0.489759857912217,2017-04-10
2017-04-11,698.7886592736464,702.297197785662,697.5704084729601,701.4688110351562,2178130,0.0,0.0,0.18103229223066744,2017-04-11
2017-04-12,701.2252150414441,706.5611301666639,699.5196637887373,703.5155029296875,1782546,0.0,0.0,0.057541265958047615,2017-04-12
2017-04-13,703.1743907375392,706.0494746410008,700.2749775080165,701.8587036132812,2402118,0.0,0.0,0.008144855448999686,2017-04-13
2017-04-17,701.8587495440867,703.5643008459859,695.9867562678702,700.1531982421875,3568528,0.0,0.0,-0.011613708754619485,2017-04-17
2017-04-18,701.7125199957288,709.022025412351,700.7379192735125,705.2698364257812,1819430,0.0,0.0,-0.019517134436067153,2017-04-18
2017-04-19,705.123604868592,709.8747832704364,700.737901728428,706.0982055664062,2169072,0.0,0.0,-0.02267850470864622,2017-04-19
2017-04-20,708.0474154430484,714.4067088664204,708.0230266313486,712.5062255859375,2890686,0.0,0.0,-0.02394305281767785,2017-04-20
2017-04-21,714.382381956758,730.4632950567395,708.1936907092146,729.2937622070312,8629016,0.0,0.0,-0.0244488720612905,2017-04-21
2017-04-24,730.0247233910789,749.9553218131811,729.4887048436206,747.055908203125,10103476,0.0,0.0,-0.02465119975873556,2017-04-24
2017-04-25,748.0304042112809,753.122668926072,745.3745816904146,749.0050048828125,4528890,0.0,0.0,-0.024732130837713584,2017-04-25
2017-04-26,751.8800757106784,756.7774681815408,715.5761984540623,755.63232421875,3897926,0.0,0.0,-0.024764503269304794,2017-04-26
2017-04-27,753.4150753860949,766.9863785274898,753.4150753860949,764.3793334960938,8090210,0.0,0.0,-0.024777452241941278,2017-04-27
2017-04-28,760.1398834512288,760.1398834512288,749.0294108647544,753.6100463867188,2718864,0.0,0.0,-0.024782631830995872,2017-04-28
2017-05-02,753.8535972353127,755.7540803858276,745.7400349867045,750.73486328125,2003520,0.0,0.0,-0.02478470366661771,2017-05-02
2017-05-03,757.3865171889665,757.3865171889665,750.1257305735588,752.5379028320312,1253982,0.0,0.0,-0.024785532400866443,2017-05-03
2017-05-04,750.0770320077448,751.8556901069852,741.9634696264835,747.9085693359375,2565514,0.0,0.0,-0.02478586389456594,2017-05-04
2017-05-05,751.465887112418,751.8557512015681,743.7665769734243,746.6416015625,1378948,0.0,0.0,-0.024785996492045735,2017-05-05
2017-05-08,749.467906596012,750.4425072547845,744.8629422772736,747.9085693359375,1873626,0.0,0.0,-0.024786049531037656,2017-05-08
2017-05-09,747.9086094523085,753.1714176010245,746.8609017909505,748.3715209960938,1672918,0.0,0.0,-0.02478607074663442,2017-05-09
2017-05-10,750.4425807793463,757.7520864362879,749.0050684607781,756.1927490234375,1171122,0.0,0.0,-0.02478607923287313,2017-05-10
2017-05-11,755.8027878115037,760.1884906421313,750.9297846663618,753.5612182617188,1937872,0.0,0.0,-0.024786082627368613,2017-05-11
2017-05-12,753.3176517865367,758.6779558416405,748.5908025197273,756.11962890625,3073802,0.0,0.0,-0.024786083985166806,2017-05-12
2017-05-15,755.3155180408901,758.824056653312,751.5389404506857,756.9723510742188,1402390,0.0,0.0,-0.02478608452828608,2017-05-15
2017-05-16,757.7521076920535,761.1632104276448,754.462830054162,760.01806640625,1795188,0.0,0.0,-0.024786084745533794,2017-05-16
2017-05-17,759.603801118086,762.8199714961494,756.0464848077869,758.7997436523438,1736236,0.0,0.0,-0.02478608483243288,2017-05-17
2017-05-18,754.8283302613886,760.919585347423,754.3897479982115,758.7754516601562,1553640,0.0,0.0,-0.024786084867192512,2017-05-18
2017-05-19,759.944892847872,765.0128283649993,753.0008628875756,760.7976684570312,1427068,0.0,0.0,-0.024786084881096366,2017-05-19
2017-05-22,762.6737658507781,769.9345529624047,761.6991651508257,767.9853515625,1430026,0.0,0.0,0.5423265557773236,2017-05-22
2017-05-23,769.9345716806985,771.6645117591339,762.62506625335,764.6229858398438,1540086,0.0,0.0,0.7691716120406915,2017-05-23
2017-05-24,764.5986588678901,767.7173336052392,761.163167512491,763.4778442382812,1733694,0.0,0.0,0.8599096345460387,2017-05-24
2017-05-25,763.6484333530699,794.0072716062765,763.6484333530699,788.037841796875,10045402,0.0,0.0,0.8962048435481776,2017-05-25
2017-05-26,782.9210922462731,795.2741437961255,780.2165516030049,792.350341796875,2721578,0.0,0.0,0.8836491966206785,2017-05-26
2017-05-29,789.3291414490518,803.0709877118081,788.2814337853348,795.2254638671875,2958170,0.0,0.0,0.8786269378496788,2017-05-29
2017-05-30,794.2995814668039,796.0051327153523,787.5504834231011,793.836669921875,2217092,0.0,0.0,0.8766180343412789,2017-05-30
2017-05-31,791.8631213279865,800.6345282103888,790.9616275176105,797.3208618164062,2659456,0.0,0.0,0.8758144729379189,2017-05-31
2017-06-01,798.6853063499425,799.0994997674193,789.694638318307,793.6173706054688,1679770,0.0,0.0,0.9107444039203076,2017-06-01
2017-06-02,796.2488414057719,802.1451642584898,792.4478745500174,796.3706665039062,1606772,0.0,0.0,0.9247163763132632,2017-06-02
2017-06-05,796.1025361447952,798.6608629120587,791.8630470101488,797.0040893554688,1449950,0.0,0.0,0.9303051652704454,2017-06-05
2017-06-06,796.7360760740988,801.0243429686436,794.2995743124044,798.660888671875,2501316,0.0,0.0,0.9325406808533183,2017-06-06
2017-06-07,799.3675679479213,801.5604196927575,794.4701752571563,799.5625,1277138,0.0,0.0,-0.012293343389911948,2017-06-07
2017-06-08,801.0729892518332,808.6261440355793,799.9765635574184,801.4871826171875,2124384,0.0,0.0,-0.39022695308720406,2017-06-08
2017-06-09,799.2213439256649,813.7916372317665,799.2213439256649,812.2322998046875,2652636,0.0,0.0,-0.541400396966121,2017-06-09
2017-06-12,810.8677574906367,816.7153615110018,808.9185561505149,813.1824340820312,1985706,0.0,0.0,-0.6018697745176878,2017-06-12
2017-06-13,809.771401710426,824.4635199781432,809.4059264275719,817.0565185546875,2525810,0.0,0.0,-0.6260575255383144,2017-06-13
2017-06-14,816.2281079466227,818.640220949278,812.329705042997,814.3763427734375,1929180,0.0,0.0,-0.635732625946565,2017-06-14
2017-06-15,812.8169882623712,816.520459045722,805.7998512868658,811.038330078125,1763346,0.0,0.0,-0.6396026661098653,2017-06-15
2017-06-16,811.3551208761186,816.0819106992711,807.9927364061367,813.4261474609375,1877552,0.0,0.0,-0.6411506821751853,2017-06-16
2017-06-19,814.2789156977921,826.4614249093089,813.0119466367759,824.9508056640625,1912766,0.0,0.0,-0.6417698886013135,2017-06-19
2017-06-20,823.537607759229,825.4868091977124,818.591497212096,821.8564453125,1830132,0.0,0.0,0.28822519936596935,2017-06-20
2017-06-21,819.9315756926202,829.019739324147,818.4696746093152,827.777099609375,1705466,0.0,0.0,0.6602232345528825,2017-06-21
2017-06-22,825.9497452213991,836.2074418893551,824.1223688186689,827.43603515625,3337730,0.0,0.0,0.8090224486276477,2017-06-22
2017-06-23,829.3851647176551,829.7506399665025,816.3254920315472,818.0067138671875,2608734,0.0,0.0,0.8685421342575539,2017-06-23
2017-06-27,823.0502736947174,825.9740757327093,807.0911875706782,812.6464233398438,3000216,0.0,0.0,0.8923500085095163,2017-06-27
2017-06-28,811.3551447754169,816.2281486479419,807.846605781163,812.0617065429688,2224518,0.0,0.0,0.9018731582103012,2017-06-28
2017-06-29,817.7273361961862,825.0363687536965,809.9277653446172,815.7897338867188,4593854,5.5,0.0,0.9056824180906152,2017-06-29
2017-06-30,811.2523019278947,814.2936155761728,805.9544640913566,810.3938598632812,2165216,0.0,0.0,0.9072061220427409,2017-06-30
2017-07-03,810.6636425409838,817.9726757274153,808.0392744179819,813.6068725585938,1752166,0.0,0.0,0.9078156036235911,2017-07-03
2017-07-04,814.4162204192585,817.5801685326675,810.3692794052794,811.031494140625,1883040,0.0,0.0,0.3316038437524646,2017-07-04
2017-07-05,810.9088540490691,814.0483111539874,806.9355057838561,808.7750244140625,2007100,0.0,0.0,0.10111913980401395,2017-07-05
2017-07-06,810.6391058462519,815.7652072191653,810.0504239478207,813.3861083984375,2285838,0.0,0.0,0.008925258224633692,2017-07-06
2017-07-07,814.7105331874213,819.0027433630424,813.3125109919662,817.825439453125,2758698,0.0,0.0,-0.027952294407118414,2017-07-07
2017-07-10,818.2179207974216,857.4609865431013,814.8087034128322,822.3139038085938,654626,0.0,0.0,-0.0788549645176844,2017-07-10
2017-07-11,822.9025759200287,829.4022086067298,817.776414589965,824.3005981445312,2205140,0.0,0.0,-0.09921603256191078,2017-07-11
2017-07-12,824.1043564126394,826.5570479495817,813.5823336712223,824.717529296875,2869446,0.0,0.0,-0.10736045977960135,2017-07-12
2017-07-13,828.0286968005695,830.6285738883253,823.932713742074,825.8458251953125,2240502,0.0,0.0,-0.11061823066667757,2017-07-13
2017-07-14,826.0174962935274,827.0721656668424,820.1800782581211,824.079833984375,1221626,0.0,0.0,-0.11192133902150805,2017-07-14
2017-07-17,825.355345749037,827.8570794216697,822.6328338851839,825.2572021484375,1199670,0.0,0.0,-0.11244258236344025,2017-07-17
2017-07-18,823.9572047303483,827.9551040754128,822.8044516367837,825.8458251953125,1161094,0.0,0.0,-0.11265107970021312,2017-07-18
2017-07-19,826.5571076687103,832.0511131563399,825.0118999127617,830.1380615234375,1993622,0.0,0.0,-0.11273447863492228,2017-07-19
2017-07-20,830.9228724831804,841.2732190623752,828.1022771423007,839.2620239257812,1849238,0.0,0.0,-0.11276783820880594,2017-07-20
2017-07-21,840.8317284653824,841.395859513528,833.9151500789958,835.4113159179688,1936754,0.0,0.0,-0.1127811820383594,2017-07-21
2017-07-24,838.8205563566862,853.5367064682071,831.4624813009259,851.133056640625,9839088,0.0,0.0,-0.1127865195701808,2017-07-24
2017-07-25,862.8568946376705,862.8568946376705,850.1274493368387,853.364990234375,5580234,0.0,0.0,-0.11278865458290935,2017-07-25
2017-07-26,854.5177836857264,860.8947820714408,849.8576694807813,857.2402954101562,1947672,0.0,0.0,-0.11278950858800077,2017-07-26
2017-07-27,861.3853403627753,882.3804056403139,859.2024686630126,877.8919677734375,8980856,0.0,0.0,-0.4382854091671644,2017-07-27
2017-07-28,869.2338643431964,876.3466696665465,863.8869849171972,872.42236328125,4627698,0.0,0.0,-0.5684837693988298,2017-07-28
2017-07-31,871.9564746435364,878.5541915492784,866.5605527523907,875.316650390625,3684570,0.0,0.0,-0.620563113491496,2017-07-31
2017-08-01,874.0657076268482,887.4574279311099,869.3320007863941,881.595458984375,4258430,0.0,0.0,0.2980337689118542,2017-08-01
2017-08-02,886.4027985725068,886.4027985725068,874.163890690383,878.873046875,3698958,0.0,0.0,0.6654725218731943,2017-08-02
2017-08-03,877.0825857688075,879.0447392045319,870.4112760633786,873.1337280273438,2128392,0.0,0.0,0.8124480230577302,2017-08-03
2017-08-04,871.6866461726278,881.3747785653737,866.364317062014,878.186279296875,1772534,0.0,0.0,0.8712382235315447,2017-08-04
2017-08-07,876.1015202089135,881.2276221729609,875.610981843735,877.3524169921875,959330,0.0,0.0,0.8947543037210705,2017-08-07
2017-08-08,879.0937331581302,881.6200175449897,866.3397365209514,872.1281127929688,2017686,0.0,0.0,0.9041607357968808,2017-08-08
2017-08-09,868.7433232321233,871.7111038784598,862.5380018044326,865.5302734375,1635028,0.0,0.0,0.9079233086272049,2017-08-09
2017-08-10,863.3475189933771,866.2907491717635,859.8401577214322,863.5682373046875,3894222,0.0,0.0,0.9094283377593346,2017-08-10
2017-08-11,855.989370066815,862.3663682392325,849.1954262976187,857.97607421875,3179918,0.0,0.0,0.9100303494121864,2017-08-11
2017-08-14,859.9136400448434,870.6809317795917,857.4609485444303,861.973876953125,1788542,0.0,0.0,0.9102711540733271,2017-08-14
2017-08-16,864.5002366824777,877.9655501239425,857.7308434781778,873.7714233398438,2213416,0.0,0.0,0.9103674759377834,2017-08-16
2017-08-17,871.3186665377785,873.6241726252497,860.281554646378,865.996337890625,2727434,0.0,0.0,0.910406004683566,2017-08-17
2017-08-18,863.3475404415599,863.8380788168108,855.0083880622949,859.496826171875,1853732,0.0,0.0,0.910421416181879,2017-08-18
2017-08-21,860.4042221399644,862.8569137652208,852.6536926520873,855.1063842773438,2004862,0.0,0.0,0.9104275807812042,2017-08-21
2017-08-22,859.079797746764,860.4042272802483,851.9669919910265,856.970458984375,3304778,0.0,0.0,0.9104300466209343,2017-08-22
2017-08-23,858.442089172729,872.152611730592,858.442089172729,869.4546508789062,1680262,0.0,0.0,0.9104310329568264,2017-08-23
2017-08-24,870.6564786655556,870.6809696535269,862.9305001031802,864.5737915039062,3939138,0.0,0.0,0.9104314274911831,2017-08-24
2017-08-28,864.5247646005192,868.8169749871876,862.5380604123374,864.451171875,753892,0.0,0.0,0.9104315853049259,2017-08-28
2017-08-29,862.8569334769062,862.8569334769062,852.5556284154992,856.5535278320312,2459298,0.0,0.0,0.9104316484304229,2017-08-29
2017-08-30,859.398641433029,868.2528826345624,858.4666664688001,867.5416259765625,1347160,0.0,0.0,0.9104316736806217,2017-08-30
2017-08-31,869.2338765414861,873.0845902600643,861.5814909588015,871.416748046875,3651718,0.0,0.0,0.9104316837807013,2017-08-31
2017-09-01,873.6487872836378,873.8695055855162,863.8870622997746,867.0755615234375,1147586,0.0,0.0,0.9104316878207331,2017-09-01
2017-09-04,865.8001846915645,865.8001846915645,856.528997933281,858.8836059570312,1821262,0.0,0.0,0.9104316894367459,2017-09-04
2017-09-05,861.8758675260835,865.7511324067593,858.9326374719251,861.0664672851562,1841218,0.0,0.0,0.910431690083151,2017-09-05
2017-09-06,855.3761950391414,864.7209739821731,852.5555997006611,863.2984008789062,2875816,0.0,0.0,0.910431690341713,2017-09-06
2017-09-07,863.3964777744281,871.5639527095801,863.3964777744281,866.5604858398438,3473210,0.0,0.0,0.9104316904451378,2017-09-07
2017-09-08,869.9206566730711,878.0635806967961,868.7433527452658,876.9108276367188,4155832,0.0,0.0,0.9104316904865077,2017-09-08
2017-09-11,879.5352086174875,897.1945881547041,878.1616773680819,894.4230346679688,5738838,0.0,0.0,0.9104316905030557,2017-09-11
2017-09-12,896.5568026933204,902.5414057194498,891.9457907022446,900.23583984375,3343840,0.0,0.0,0.9104316905096749,2017-09-12
2017-09-13,900.1378711576118,907.0054080492775,894.7419493141603,903.498046875,2497688,0.0,0.0,0.9104316905123225,2017-09-13
2017-09-14,902.6641073556581,908.7222436707632,898.4209388842121,902.2962036132812,4077008,0.0,0.0,0.9104316905133816,2017-09-14
2017-09-15,900.628387443834,908.378917126627,899.377490731428,906.9808349609375,1883666,0.0,0.0,0.9104316905138052,2017-09-15
2017-09-18,909.2373427149328,914.5841625912826,908.7222535179569,912.6220092773438,2042464,0.0,0.0,0.9104316905139747,2017-09-18
2017-09-19,914.8049121353574,916.3255689300327,906.2940843785552,907.3486938476562,2120734,0.0,0.0,0.9104316905140425,2017-09-19
2017-09-20,906.5148170985461,913.1125335631331,905.165836715959,906.9317626953125,1723064,0.0,0.0,0.9104316905140696,2017-09-20
2017-09-21,906.5148510474677,906.7601202171234,898.0285138253131,902.1490478515625,3856248,0.0,0.0,0.9104316905140805,2017-09-21
2017-09-22,900.0397506419806,902.0754368046461,892.7797594155455,894.7909545898438,4121762,0.0,0.0,0.9104316905140848,2017-09-22
2017-09-25,893.98150903605,893.98150903605,879.3389526235426,882.8463134765625,5074614,0.0,0.0,0.9104316905140866,2017-09-25
2017-09-26,877.5976449193645,881.3011734742588,875.6109406817167,879.19189453125,5719366,0.0,0.0,0.9104316905140872,2017-09-26
2017-09-27,881.0067809663487,885.715936639134,868.2527852508003,871.4412841796875,3668610,0.0,0.0,0.9104316905140875,2017-09-27
2017-09-28,870.21502250138,882.478481104838,864.9662861711676,880.6635131835938,13823232,0.0,0.0,0.9104316905140876,2017-09-28
2017-09-29,883.0180728964003,893.7608747500557,881.1295122227154,885.7650756835938,3106816,0.0,0.0,0.9104316905140877,2017-09-29
2017-10-03,886.8932960968881,893.270294354222,881.546416351244,887.3102416992188,2197212,0.0,0.0,0.9104316905140877,2017-10-03
2017-10-04,886.8442552399531,888.8064085521139,879.706898614901,881.4973754882812,3312552,0.0,0.0,0.9104316905140877,2017-10-04
2017-10-05,880.5163005541351,885.4216838441303,879.5842657530026,882.2822265625,1668098,0.0,0.0,0.9104316905140877,2017-10-05
2017-10-06,881.9878868896917,885.1518350568906,880.0257336374343,883.0180053710938,1515330,0.0,0.0,0.9104316905140877,2017-10-06
2017-10-09,882.3803360196698,884.4405729696964,878.3088440944211,880.7615356445312,1531246,0.0,0.0,0.9104316905140877,2017-10-09
2017-10-10,882.4784890935755,890.3025518013424,879.3635825561329,884.29345703125,1899090,0.0,0.0,0.9104316905140877,2017-10-10
2017-10-11,884.5633086864024,890.4497690797127,876.8863712807592,878.1372680664062,2633720,0.0,0.0,0.9104316905140877,2017-10-11
2017-10-12,880.5653674533606,893.4910408140572,877.08255719445,892.191162109375,2690780,0.0,0.0,0.9104316905140877,2017-10-12
2017-10-13,896.0663450214699,910.7089621016372,893.7608388185166,907.8883666992188,3216732,0.0,0.0,0.9104316905140877,2017-10-13
2017-10-16,912.4012570714707,918.9008896823293,903.5715674869081,911.0032348632812,1637272,0.0,0.0,0.4228195652365685,2017-10-16
2017-10-17,907.4958969208938,909.3108647626691,902.1490172278671,908.1090698242188,1306644,0.0,0.0,0.22777471512556077,2017-10-17
2017-10-18,903.0810578560364,919.7593609343119,902.0999812043731,916.5708618164062,1963360,0.0,0.0,0.1497567750811577,2017-10-18
2017-10-19,913.2842851569081,914.8539838581099,902.9093875194276,906.7110595703125,285004,0.0,0.0,0.11854959906339646,2017-10-19
2017-10-23,912.3522382933253,917.1594779273038,900.6529112738925,914.0200805664062,2081446,0.0,0.0,0.5337877272564172,2017-10-23
2017-10-24,913.8729599838068,922.015884741928,908.9675764090144,915.8841552734375,5664436,0.0,0.0,-0.35215620216238497,2017-10-24
2017-10-25,912.4012558873545,913.8728708162051,875.6108826660902,880.5653076171875,10683604,0.0,0.0,0.39423743529515265,2017-10-25
2017-10-26,867.2717767871876,887.8743868692362,862.2928007079923,880.68798828125,14285732,0.0,0.0,-0.3610491153363513,2017-10-26
2017-10-27,885.1273488551907,886.6480056578793,872.6676636599542,878.5786743164062,3736044,0.0,0.0,-0.6631637355889529,2017-10-27
2017-10-30,882.1105097326695,890.817564673726,879.2408726154526,890.3270263671875,2711176,0.0,0.0,-0.7840095836899936,2017-10-30
2017-10-31,888.6101647615103,888.6101647615103,882.6010703544838,887.1385498046875,2341230,0.0,0.0,-0.8323479229304098,2017-10-31
2017-11-01,890.3761362805498,895.2324778625227,888.8554793900773,893.368408203125,2095306,0.0,0.0,-0.8516832586265763,2017-11-01
2017-11-02,894.2513719595223,897.5870565420471,891.283591123004,893.8098754882812,2368972,0.0,0.0,-0.859417392905043,2017-11-02
2017-11-03,895.5758117498361,902.5905338727622,893.564616558001,898.0285034179688,1905244,0.0,0.0,-0.8625110466164296,2017-11-03
2017-11-06,895.2324870054127,902.5905622410737,894.0551829916731,896.9984130859375,3074122,0.0,0.0,-0.8637485081009844,2017-11-06
2017-11-07,901.609448618618,905.0186660527859,893.1476624441506,894.5947265625,3723188,0.0,0.0,-0.8642434926948062,2017-11-07
2017-11-08,895.3304605413047,899.4509941422244,892.2891471035717,895.6983642578125,1641572,0.0,0.0,-0.8644414865323349,2017-11-08
2017-11-09,896.2135475509237,900.1378542725479,893.3193593676922,896.6304931640625,1556654,0.0,0.0,-0.8645206840673464,2017-11-09
2017-11-10,893.6136788022997,900.0397790235464,889.0271572542881,893.7608642578125,3872180,0.0,0.0,-0.864552363081351,2017-11-10
2017-11-13,893.7608698139722,894.3250008900534,880.5163344215588,889.6158447265625,1667936,0.0,0.0,-0.8645650346869529,2017-11-13
2017-11-14,890.7685221018716,892.2891788748833,882.9689510581583,884.1217041015625,2356234,0.0,0.0,-0.8645701033291936,2017-11-14
2017-11-15,881.987902545545,884.7594560395884,877.0825193278278,883.0916137695312,3074184,0.0,0.0,-0.8645721307860899,2017-11-15
2017-11-16,884.9311259249475,890.8175857426302,880.6143647732474,886.74609375,2006486,0.0,0.0,-0.8645729417688484,2017-11-16
2017-11-17,897.0474061120208,901.7566219106227,889.4195711277257,895.5022583007812,3179386,0.0,0.0,-0.3267043899655078,2017-11-17
2017-11-20,897.1946067322459,902.4433429179783,897.1946067322459,901.6830444335938,1196212,0.0,0.0,-0.11155696924417155,2017-11-20
2017-11-21,901.3396109081074,907.4958907678149,900.6773961530397,905.6563720703125,1137766,0.0,0.0,-0.02549800095563705,2017-11-21
2017-11-22,907.3487772223859,912.4013462639806,904.8225525817593,910.0712890625,2830398,0.0,0.0,0.008925586359776753,2017-11-22
2017-11-23,911.9107927552293,912.4013311052859,901.6094874040406,903.9885864257812,1616290,0.0,0.0,0.022695021285942273,2017-11-23
2017-11-24,904.0620835069321,911.3220742717498,903.0810069106142,908.1826171875,2601842,0.0,0.0,0.02820279525640848,2017-11-24
2017-11-27,907.0053363825446,913.382334420929,905.3374941503187,911.199462890625,1935236,0.0,0.0,0.030405904844594968,2017-11-27
2017-11-28,910.4391134921153,917.7971882240021,910.3655207687633,915.025634765625,2545270,0.0,0.0,0.031287148679869564,2017-11-28
2017-11-29,914.8539839896509,920.0046364464291,910.3410553129218,918.9254760742188,1637292,0.0,0.0,0.0316396462139794,2017-11-29
2017-11-30,916.6689883168649,919.2443146476895,902.590561660425,909.3109130859375,2898156,0.0,0.0,0.03178064522762333,2017-11-30
2017-12-01,909.8994965126257,912.4012298442304,904.6016589679166,906.6128540039062,1929074,0.0,0.0,0.031837044833080905,2017-12-01
2017-12-04,909.899571438706,909.899571438706,897.7341967536212,899.6963500976562,1820966,0.0,0.0,0.031859604675263935,2017-12-04
2017-12-05,895.7229999934286,896.9738967001415,886.4027716254794,893.00048828125,1946680,0.0,0.0,0.03186862861213715,2017-12-05
2017-12-06,892.7551836060444,893.4419492239805,882.4784298453479,884.5877685546875,3197560,0.0,0.0,0.031872238186886434,2017-12-06
2017-12-07,886.2310827690563,891.1119151834083,884.4896477515838,887.7026977539062,2115652,0.0,0.0,0.03187368201678615,2017-12-07
2017-12-08,889.8364592791312,908.9674526153418,889.8364592791312,902.7866821289062,4478200,0.0,0.0,0.03187425954874604,2017-12-08
2017-12-11,906.5147687291882,908.354287334564,902.5904623710531,905.7299194335938,1599116,0.0,0.0,0.03187449056152999,2017-12-11
2017-12-12,907.0544080806573,907.4468626941514,890.7930505717272,892.730712890625,1205294,0.0,0.0,0.03187458296664357,2017-12-12
2017-12-13,892.8042916796404,905.0431987897992,890.376091071861,893.4419555664062,1453730,0.0,0.0,0.031874619928689,2017-12-13
2017-12-14,894.7419454715206,902.5905590282883,888.8554853039448,901.634033203125,1841546,0.0,0.0,0.031874634713507176,2017-12-14
2017-12-15,910.4391534095048,926.1363801924273,910.1938842410216,918.9990234375,6225062,0.0,0.0,0.03187464062743445,2017-12-15
2017-12-18,909.9485915348382,931.5322778030501,887.5310140674212,921.6969604492188,6148994,0.0,0.0,0.03187464299300535,2017-12-18
2017-12-19,922.1139884006838,928.9079323814613,920.323511497404,924.4194946289062,2476056,0.0,0.0,0.03187464393923371,2017-12-19
2017-12-20,931.4832852265843,933.5435223454798,914.191808380999,916.3992309570312,4671752,0.0,0.0,0.03187464431772506,2017-12-20
2017-12-21,922.1630109252735,924.6647444115738,914.9520616057409,916.4727783203125,3427272,0.0,0.0,0.031874644469121596,2017-12-21
2017-12-22,921.7215397426626,922.2120780820679,913.2597533879202,920.5687866210938,2235452,0.0,0.0,0.03187464452968021,2017-12-22
2017-12-26,922.7026365580581,923.585629540325,910.7825306983024,916.497314453125,3392848,0.0,0.0,0.03187464455390366,2017-12-26
2017-12-27,917.3557427705571,917.4538863672051,908.0600651278179,910.8070678710938,1744692,0.0,0.0,0.03187464456359304,2017-12-27
2017-12-28,911.8617330039241,922.6535764934144,911.4202365215021,921.2555541992188,4350260,0.0,0.0,0.03187464456746879,2017-12-28
2017-12-29,920.6423894822387,921.8196336056357,916.399220823641,918.4840087890625,3172936,0.0,0.0,0.5645318254818118,2017-12-29
2018-01-01,918.6310815152357,922.5799389158051,907.7411548391319,909.7033081054688,3290258,0.0,0.0,0.777594697847549,2018-01-01
2018-01-02,911.6900187321238,919.7593501453324,911.6900187321238,918.4594116210938,2388158,0.0,0.0,0.8628198467938438,2018-01-02
2018-01-03,919.7594187327604,921.3536683918971,908.0845818922444,908.7958984375,2265644,0.0,0.0,0.8969099063723618,2018-01-03
2018-01-04,908.9675075006721,915.0992365043195,908.9675075006721,912.3522338867188,1186888,0.0,0.0,0.910545930203769,2018-01-04
2018-01-05,913.8729253008412,916.3501678641642,910.2184386283828,914.167236328125,1435434,0.0,0.0,0.4642978388565673,2018-01-05
2018-01-08,914.8539983342118,917.6500429025226,911.2975953916258,912.6956176757812,2285154,0.0,0.0,0.2857986023176866,2018-01-08
